GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player,PlayerType-1,ActionClass,PlayerType-0,ActionDescription,PiecesLeft-1,ActionSize,PiecesLeft-0
-1002439119,Checkers,0,ACTION_TAKEN,33,33,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [5,6] to [6,5]",5,10,7
-1002439119,Checkers,0,ACTION_TAKEN,34,34,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [5,4] to [4,5]",5,6,7
-1002439119,Checkers,0,ACTION_TAKEN,35,35,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [0,7] to [1,6]",5,12,7
-1002439119,Checkers,0,ACTION_TAKEN,36,36,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [4,5] to [3,6]",5,6,7
-1002439119,Checkers,0,ACTION_TAKEN,37,37,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [6,5] to [5,4]",5,1,7
-1002439119,Checkers,0,ACTION_TAKEN,38,38,2,699,0,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [4,3] to [6,5]",4,1,7
-1002439119,Checkers,0,ACTION_TAKEN,39,39,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [7,6] to [5,4]",4,10,6
-1002439119,Checkers,0,ACTION_TAKEN,40,40,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,6] to [4,7]",4,5,6
-1002439119,Checkers,0,ACTION_TAKEN,41,41,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [5,4] to [4,3]",4,15,6
-1002439119,Checkers,0,ACTION_TAKEN,42,42,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [4,7] to [3,6]",4,6,6
-1002439119,Checkers,0,ACTION_TAKEN,43,43,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [6,3] to [5,2]",4,17,6
-1002439119,Checkers,0,ACTION_TAKEN,44,44,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,6] to [5,4]",4,5,6
-1002439119,Checkers,0,ACTION_TAKEN,45,45,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [5,2] to [4,1]",4,3,6
-1002439119,Checkers,0,ACTION_TAKEN,46,46,2,699,0,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [5,4] to [2,1]",3,3,6
-1002439119,Checkers,0,ACTION_TAKEN,47,47,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [4,1] to [3,0]",3,12,6
-1002439119,Checkers,0,ACTION_TAKEN,48,48,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [2,3] to [3,4]",3,6,6
-1002439119,Checkers,0,ACTION_TAKEN,49,49,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,0] to [6,3]",3,14,6
-1002439119,Checkers,0,ACTION_TAKEN,50,50,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [2,1] to [3,0]",3,10,6
-1002439119,Checkers,0,ACTION_TAKEN,51,51,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [6,3] to [5,4]",3,14,6
-1002439119,Checkers,0,ACTION_TAKEN,52,52,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,0] to [2,1]",3,11,6
-1002439119,Checkers,0,ACTION_TAKEN,53,53,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [5,4] to [3,6]",3,14,6
-1002439119,Checkers,0,ACTION_TAKEN,54,54,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [2,1] to [6,5]",3,11,6
-1002439119,Checkers,0,ACTION_TAKEN,55,55,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,6] to [1,4]",3,17,6
-1002439119,Checkers,0,ACTION_TAKEN,56,56,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [1,2] to [0,3]",3,7,6
-1002439119,Checkers,0,ACTION_TAKEN,57,57,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [1,4] to [2,3]",3,16,6
-1002439119,Checkers,0,ACTION_TAKEN,58,58,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [5,0] to [4,1]",3,4,6
-1002439119,Checkers,0,ACTION_TAKEN,59,59,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [2,3] to [5,6]",3,1,5
-1002439119,Checkers,0,ACTION_TAKEN,60,60,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [5,6] to [7,4]",3,1,4
-1002439119,Checkers,0,ACTION_TAKEN,61,61,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [7,4] to [3,0]",3,4,3
-1002439119,Checkers,0,ACTION_TAKEN,62,62,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [7,0] to [6,1]",3,8,3
-1002439119,Checkers,0,ACTION_TAKEN,63,63,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [1,6] to [2,5]",3,5,3
-1002439119,Checkers,0,ACTION_TAKEN,64,64,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [1,0] to [0,1]",3,9,3
-1002439119,Checkers,0,ACTION_TAKEN,65,65,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,0] to [6,3]",3,4,3
-1002439119,Checkers,0,ACTION_TAKEN,66,66,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [6,1] to [7,2]",3,11,3
-1002439119,Checkers,0,ACTION_TAKEN,67,67,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [6,3] to [7,4]",3,3,3
-1002439119,Checkers,0,ACTION_TAKEN,68,68,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [0,1] to [1,2]",3,10,3
-1002439119,Checkers,0,ACTION_TAKEN,69,69,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [0,5] to [1,4]",3,2,3
-1002439119,Checkers,0,ACTION_TAKEN,70,70,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [1,2] to [2,3]",3,1,3
-1002439119,Checkers,0,ACTION_TAKEN,71,71,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [1,4] to [3,2]",3,2,2
-1002439119,Checkers,0,ACTION_TAKEN,72,72,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [0,3] to [1,4]",3,1,2
-1002439119,Checkers,0,ACTION_TAKEN,73,73,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [2,5] to [0,3]",3,1,1
-1002439119,Checkers,0,ACTION_TAKEN,74,74,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [7,2] to [6,3]",3,3,1
-1002439119,Checkers,0,ACTION_TAKEN,75,74,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [7,4] to [4,1]",3,1,0
1239723061,Checkers,0,ACTION_TAKEN,1,1,2,700,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,2] to [2,3]",11,7,12
